#Procedure: <__main__.LaserProcedure>
#Parameters:
#	Acquisition mode: Multi frame
#	Camera acquisition time: 0.5 s
#	Camera exposure time: 100 us
#	Frame rate: 200 Hz
#	Gain: 5 dB
#	Emission Time: 0.5 s
#	Laser Power Setpoint: 40 %
#	Measurement Time: 220 s
#	Sample Name: BORON_10MM
#Data:
Measurement Time (s),Pressure (Torr),TC1 (C),TC2 (C),Trigger (V),Laser output power (W),Laser output peak power (W)
91.6,0.0,23.75,56.0,0.0,0.0,0.0
91.605,0.0,23.75,56.0,0.0,0.0,0.0
91.61,0.0,23.75,56.0,0.0,0.0,0.0
91.615,0.0,23.75,56.0,0.0,0.0,0.0
91.62,0.0,23.75,56.0,0.0,0.0,0.0
91.625,0.0,23.75,56.0,0.0,0.0,0.0
91.63,0.0,23.75,56.0,0.0,0.0,0.0
91.635,0.0,23.75,56.0,0.0,0.0,0.0
91.64,0.0,23.75,56.0,0.0,0.0,0.0
91.645,0.0,23.75,56.0,0.0,0.0,0.0
91.65,0.0,23.75,56.0,0.0,0.0,0.0
91.655,0.0,23.75,56.0,0.0,0.0,0.0
91.66,0.0,23.75,56.0,0.0,0.0,0.0
91.665,0.0,23.75,56.0,0.0,0.0,0.0
91.67,0.0,23.75,56.0,0.0,0.0,0.0
91.675,0.0,23.75,56.0,0.0,0.0,0.0
91.68,0.0,23.75,56.0,0.0,0.0,0.0
91.685,0.0,23.75,56.0,0.0,0.0,0.0
91.69,0.0,23.75,56.0,0.0,0.0,0.0
91.695,0.0,23.75,56.0,0.0,0.0,0.0
91.7,0.0,23.75,56.0,0.0,0.0,0.0
91.705,0.0,23.75,56.0,0.0,0.0,0.0
91.71,0.0,23.75,56.0,0.0,0.0,0.0
91.715,0.0,23.75,56.0,0.0,0.0,0.0
91.72,0.0,23.75,56.0,0.0,0.0,0.0
91.725,0.0,23.75,56.0,0.0,0.0,0.0
91.73,0.0,23.75,56.0,0.0,0.0,0.0
91.735,0.0,23.75,56.0,0.0,0.0,0.0
91.74,0.0,23.75,56.0,0.0,0.0,0.0
91.745,0.0,23.75,56.0,0.0,0.0,0.0
91.75,0.0,23.75,56.0,0.0,0.0,0.0
91.755,0.0,23.75,56.0,0.0,0.0,0.0
91.76,0.0,23.75,56.0,0.0,0.0,0.0
91.765,0.0,23.75,56.0,0.0,0.0,0.0
91.77,0.0,23.75,56.0,0.0,0.0,0.0
91.775,0.0,23.75,56.0,0.0,0.0,0.0
91.78,0.0,23.75,56.0,0.0,0.0,0.0
91.785,0.0,23.75,56.0,0.0,0.0,0.0
91.79,0.0,23.75,56.0,0.0,0.0,0.0
91.795,0.0,23.75,56.0,0.0,0.0,0.0
91.8,0.0,23.75,56.0,0.0,0.0,0.0
91.805,0.0,23.75,56.0,0.0,0.0,0.0
91.81,0.0,23.75,56.0,0.0,0.0,0.0
91.815,0.0,23.75,56.0,0.0,0.0,0.0
91.82,0.0,23.75,56.0,0.0,0.0,0.0
91.825,0.0,23.75,56.0,0.0,0.0,0.0
91.83,0.0,23.75,56.0,0.0,0.0,0.0
91.835,0.0,23.75,56.0,0.0,0.0,0.0
91.84,0.0,23.75,56.0,0.0,0.0,0.0
91.845,0.0,23.75,56.0,0.0,0.0,0.0
91.85,0.0,23.75,56.0,0.0,0.0,0.0
91.855,0.0,23.75,56.0,0.0,0.0,0.0
91.86,0.0,23.75,56.0,0.0,0.0,0.0
91.865,0.0,23.75,56.0,0.0,0.0,0.0
91.87,0.0,23.75,56.0,0.0,0.0,0.0
91.875,0.0,23.75,56.0,0.0,0.0,0.0
91.88,0.0,23.75,56.0,0.0,0.0,0.0
91.885,0.0,23.75,56.0,0.0,0.0,0.0
91.89,0.0,23.75,56.0,0.0,0.0,0.0
91.895,0.0,23.75,56.0,0.0,0.0,0.0
91.9,0.0,23.75,56.0,0.0,0.0,0.0
91.905,0.0,23.75,56.0,0.0,0.0,0.0
91.91,0.0,23.75,56.0,0.0,0.0,0.0
91.915,0.0,23.75,56.0,0.0,0.0,0.0
91.92,0.0,23.75,56.0,0.0,0.0,0.0
91.925,0.0,23.75,56.0,0.0,0.0,0.0
91.93,0.0,23.75,56.0,0.0,0.0,0.0
91.935,0.0,23.75,56.0,0.0,0.0,0.0
91.94,0.0,23.75,56.0,0.0,0.0,0.0
91.945,0.0,23.75,56.0,0.0,0.0,0.0
91.95,0.0,23.75,56.0,0.0,0.0,0.0
91.955,0.0,23.75,56.0,0.0,0.0,0.0
91.96,0.0,23.75,56.0,0.0,0.0,0.0
91.965,0.0,23.74,56.0,0.0,0.0,0.0
91.97,0.0,23.73,56.0,0.0,0.0,0.0
91.975,0.0,23.72,56.0,0.0,0.0,0.0
91.98,0.0,23.7,56.0,0.0,0.0,0.0
91.985,0.0,23.69,56.0,0.0,0.0,0.0
91.99,0.0,23.68,56.0,0.0,0.0,0.0
91.995,0.0,23.67,56.0,0.0,0.0,0.0
92.0,0.0,23.66,56.0,0.0,0.0,0.0
92.005,0.0,23.65,56.0,0.0,0.0,0.0
92.01,0.0,23.64,56.0,0.0,0.0,0.0
92.015,0.0,23.62,56.0,0.0,0.0,0.0
92.02,0.0,23.61,56.0,0.0,0.0,0.0
92.025,0.0,23.6,56.0,0.0,0.0,0.0
92.03,0.0,23.59,56.0,0.0,0.0,0.0
92.035,0.0,23.58,56.0,0.0,0.0,0.0
92.04,0.0,23.57,56.0,0.0,0.0,0.0
92.045,0.0,23.56,56.0,0.0,0.0,0.0
92.05,0.0,23.55,56.0,0.0,0.0,0.0
92.055,0.0,23.53,56.0,0.0,0.0,0.0
92.06,0.0,23.52,56.0,0.0,0.0,0.0
92.065,0.0,23.51,56.0,0.0,0.0,0.0
92.07,0.0,23.5,56.0,0.0,0.0,0.0
92.075,0.0,23.51,56.0,0.0,0.0,0.0
92.08,0.0,23.52,56.0,0.0,0.0,0.0
92.085,0.0,23.53,56.0,0.0,0.0,0.0
92.09,0.0,23.55,56.0,0.0,0.0,0.0
92.095,0.0,23.56,56.0,0.0,0.0,0.0
92.1,0.0,23.57,56.0,0.0,0.0,0.0
92.105,0.0,23.58,56.0,0.0,0.0,0.0
92.11,0.0,23.59,56.0,0.0,0.0,0.0
92.115,0.0,23.6,56.0,0.0,0.0,0.0
92.12,0.0,23.61,56.0,0.0,0.0,0.0
92.125,0.0,23.62,56.0,0.0,0.0,0.0
92.13,0.0,23.64,56.0,0.0,0.0,0.0
92.135,0.0,23.65,56.0,0.0,0.0,0.0
92.14,0.0,23.66,56.0,0.0,0.0,0.0
92.145,0.0,23.67,56.0,0.0,0.0,0.0
92.15,0.0,23.68,56.0,0.0,0.0,0.0
92.155,0.0,23.69,56.0,0.0,0.0,0.0
92.16,0.0,23.7,56.0,0.0,0.0,0.0
92.165,0.0,23.72,56.0,0.0,0.0,0.0
92.17,0.0,23.73,56.0,0.0,0.0,0.0
92.175,0.0,23.74,56.0,0.0,0.0,0.0
92.18,0.0,23.75,56.0,0.0,0.0,0.0
92.185,0.0,23.75,56.01,0.0,0.0,0.0
92.19,0.0,23.75,56.02,0.0,0.0,0.0
92.195,0.0,23.75,56.03,0.0,0.0,0.0
92.2,0.0,23.75,56.05,0.0,0.0,0.0
92.205,0.0,23.75,56.06,0.0,0.0,0.0
92.21,0.0,23.75,56.07,0.0,0.0,0.0
92.215,0.0,23.75,56.08,0.0,0.0,0.0
92.22,0.0,23.75,56.09,0.0,0.0,0.0
92.225,0.0,23.75,56.1,0.0,0.0,0.0
92.23,0.0,23.75,56.11,0.0,0.0,0.0
92.235,0.0,23.75,56.12,0.0,0.0,0.0
92.24,0.0,23.75,56.14,0.0,0.0,0.0
92.245,0.0,23.75,56.15,0.0,0.0,0.0
92.25,0.0,23.75,56.16,0.0,0.0,0.0
92.255,0.0,23.75,56.17,0.0,0.0,0.0
92.26,0.0,23.75,56.18,0.0,0.0,0.0
92.265,0.0,23.75,56.19,0.0,0.0,0.0
92.27,0.0,23.75,56.2,0.0,0.0,0.0
92.275,0.0,23.75,56.22,0.0,0.0,0.0
92.28,0.0,23.75,56.23,0.0,0.0,0.0
92.285,0.0,23.75,56.24,0.0,0.0,0.0
92.29,0.0,23.75,56.25,0.0,0.0,0.0
92.295,0.0,23.74,56.25,0.0,0.0,0.0
92.3,0.0,23.73,56.25,0.0,0.0,0.0
92.305,0.0,23.72,56.25,0.0,0.0,0.0
92.31,0.0,23.7,56.25,0.0,0.0,0.0
92.315,0.0,23.69,56.25,0.0,0.0,0.0
92.32,0.0,23.68,56.25,0.0,0.0,0.0
92.325,0.0,23.67,56.25,0.0,0.0,0.0
92.33,0.0,23.66,56.25,0.0,0.0,0.0
92.335,0.0,23.65,56.25,0.0,0.0,0.0
92.34,0.0,23.64,56.25,0.0,0.0,0.0
92.345,0.0,23.63,56.25,0.0,0.0,0.0
92.35,0.0,23.61,56.25,0.0,0.0,0.0
92.355,0.0,23.6,56.25,0.0,0.0,0.0
92.36,0.0,23.59,56.25,0.0,0.0,0.0
92.365,0.0,23.58,56.25,0.0,0.0,0.0
92.37,0.0,23.57,56.25,0.0,0.0,0.0
92.375,0.0,23.56,56.25,0.0,0.0,0.0
92.38,0.0,23.55,56.25,0.0,0.0,0.0
92.385,0.0,23.53,56.25,0.0,0.0,0.0
92.39,0.0,23.52,56.25,0.0,0.0,0.0
92.395,0.0,23.51,56.25,0.0,0.0,0.0
92.4,0.0,23.5,56.25,0.0,0.0,0.0
92.405,0.0,23.51,56.25,0.0,0.0,0.0
92.41,0.0,23.52,56.25,0.0,0.0,0.0
92.415,0.0,23.53,56.25,0.0,0.0,0.0
92.42,0.0,23.55,56.25,0.0,0.0,0.0
92.425,0.0,23.56,56.25,0.0,0.0,0.0
92.43,0.0,23.57,56.25,0.0,0.0,0.0
92.435,0.0,23.58,56.25,0.0,0.0,0.0
92.44,0.0,23.59,56.25,0.0,0.0,0.0
92.445,0.0,23.6,56.25,0.0,0.0,0.0
92.45,0.0,23.61,56.25,0.0,0.0,0.0
92.455,0.0,23.62,56.25,0.0,0.0,0.0
92.46,0.0,23.64,56.25,0.0,0.0,0.0
92.465,0.0,23.65,56.25,0.0,0.0,0.0
92.47,0.0,23.66,56.25,0.0,0.0,0.0
92.475,0.0,23.67,56.25,0.0,0.0,0.0
92.48,0.0,23.68,56.25,0.0,0.0,0.0
92.485,0.0,23.69,56.25,0.0,0.0,0.0
92.49,0.0,23.7,56.25,0.0,0.0,0.0
92.495,0.0,23.72,56.25,0.0,0.0,0.0
92.5,0.0,23.73,56.25,0.0,0.0,0.0
92.505,0.0,23.74,56.25,0.0,0.0,0.0
92.51,0.0,23.75,56.25,0.0,0.0,0.0
92.515,0.0,23.75,56.25,0.0,0.0,0.0
92.52,0.0,23.75,56.25,0.0,0.0,0.0
92.525,0.0,23.75,56.25,0.0,0.0,0.0
92.53,0.0,23.75,56.25,0.0,0.0,0.0
92.535,0.0,23.75,56.25,0.0,0.0,0.0
92.54,0.0,23.75,56.25,0.0,0.0,0.0
92.545,0.0,23.75,56.25,0.0,0.0,0.0
92.55,0.0,23.75,56.25,0.0,0.0,0.0
92.555,0.0,23.75,56.25,0.0,0.0,0.0
92.56,0.0,23.75,56.25,0.0,0.0,0.0
92.565,0.0,23.75,56.25,0.0,0.0,0.0
92.57,0.0,23.75,56.25,0.0,0.0,0.0
92.575,0.0,23.75,56.25,0.0,0.0,0.0
92.58,0.0,23.75,56.25,0.0,0.0,0.0
92.585,0.0,23.75,56.25,0.0,0.0,0.0
92.59,0.0,23.75,56.25,0.0,0.0,0.0
92.595,0.0,23.75,56.25,0.0,0.0,0.0
92.6,0.0,23.75,56.25,0.0,0.0,0.0
92.605,0.0,23.75,56.25,0.0,0.0,0.0
92.61,0.0,23.75,56.25,0.0,0.0,0.0
92.615,0.0,23.75,56.25,0.0,0.0,0.0
92.62,0.0,23.75,56.25,0.0,0.0,0.0
92.625,0.0,23.75,56.25,0.0,0.0,0.0
92.63,0.0,23.75,56.25,0.0,0.0,0.0
92.635,0.0,23.75,56.25,0.0,0.0,0.0
92.64,0.0,23.75,56.25,0.0,0.0,0.0
92.645,0.0,23.75,56.25,0.0,0.0,0.0
92.65,0.0,23.75,56.25,0.0,0.0,0.0
92.655,0.0,23.75,56.25,0.0,0.0,0.0
92.66,0.0,23.75,56.25,0.0,0.0,0.0
92.665,0.0,23.75,56.25,0.0,0.0,0.0
92.67,0.0,23.75,56.25,0.0,0.0,0.0
92.675,0.0,23.75,56.25,0.0,0.0,0.0
92.68,0.0,23.75,56.25,0.0,0.0,0.0
92.685,0.0,23.75,56.25,0.0,0.0,0.0
92.69,0.0,23.75,56.25,0.0,0.0,0.0
92.695,0.0,23.75,56.25,0.0,0.0,0.0
92.7,0.0,23.75,56.25,0.0,0.0,0.0
92.705,0.0,23.75,56.25,0.0,0.0,0.0
92.71,0.0,23.75,56.25,0.0,0.0,0.0
92.715,0.0,23.75,56.25,0.0,0.0,0.0
92.72,0.0,23.75,56.25,0.0,0.0,0.0
92.725,0.0,23.75,56.25,0.0,0.0,0.0
92.73,0.0,23.75,56.25,0.0,0.0,0.0
92.735,0.0,23.75,56.24,0.0,0.0,0.0
92.74,0.0,23.75,56.23,0.0,0.0,0.0
92.745,0.0,23.75,56.22,0.0,0.0,0.0
92.75,0.0,23.75,56.2,0.0,0.0,0.0
92.755,0.0,23.75,56.19,0.0,0.0,0.0
92.76,0.0,23.75,56.18,0.0,0.0,0.0
92.765,0.0,23.75,56.17,0.0,0.0,0.0
92.77,0.0,23.75,56.16,0.0,0.0,0.0
92.775,0.0,23.75,56.15,0.0,0.0,0.0
92.78,0.0,23.75,56.14,0.0,0.0,0.0
92.785,0.0,23.75,56.12,0.0,0.0,0.0
92.79,0.0,23.75,56.11,0.0,0.0,0.0
92.795,0.0,23.75,56.1,0.0,0.0,0.0
92.8,0.0,23.75,56.09,0.0,0.0,0.0
92.805,0.0,23.75,56.08,0.0,0.0,0.0
92.81,0.0,23.75,56.07,0.0,0.0,0.0
92.815,0.0,23.75,56.06,0.0,0.0,0.0
92.82,0.0,23.75,56.05,0.0,0.0,0.0
92.825,0.0,23.75,56.03,0.0,0.0,0.0
92.83,0.0,23.75,56.02,0.0,0.0,0.0
92.835,0.0,23.75,56.01,0.0,0.0,0.0
92.84,0.0,23.75,56.0,0.0,0.0,0.0
92.845,0.0,23.75,56.01,0.0,0.0,0.0
92.85,0.0,23.75,56.02,0.0,0.0,0.0
92.855,0.0,23.75,56.03,0.0,0.0,0.0
92.86,0.0,23.75,56.05,0.0,0.0,0.0
92.865,0.0,23.75,56.06,0.0,0.0,0.0
92.87,0.0,23.75,56.07,0.0,0.0,0.0
92.875,0.0,23.75,56.08,0.0,0.0,0.0
92.88,0.0,23.75,56.09,0.0,0.0,0.0
92.885,0.0,23.75,56.1,0.0,0.0,0.0
92.89,0.0,23.75,56.11,0.0,0.0,0.0
92.895,0.0,23.75,56.13,0.0,0.0,0.0
92.9,0.0,23.75,56.14,0.0,0.0,0.0
92.905,0.0,23.75,56.15,0.0,0.0,0.0
92.91,0.0,23.75,56.16,0.0,0.0,0.0
92.915,0.0,23.75,56.17,0.0,0.0,0.0
92.92,0.0,23.75,56.18,0.0,0.0,0.0
92.925,0.0,23.75,56.19,0.0,0.0,0.0
92.93,0.0,23.75,56.2,0.0,0.0,0.0
92.935,0.0,23.75,56.22,0.0,0.0,0.0
92.94,0.0,23.75,56.23,0.0,0.0,0.0
92.945,0.0,23.75,56.24,0.0,0.0,0.0
92.95,0.0,23.75,56.25,0.0,0.0,0.0
92.955,0.0,23.75,56.25,0.0,0.0,0.0
92.96,0.0,23.75,56.25,0.0,0.0,0.0
92.965,0.0,23.75,56.25,0.0,0.0,0.0
92.97,0.0,23.75,56.25,0.0,0.0,0.0
92.975,0.0,23.75,56.25,0.0,0.0,0.0
92.98,0.0,23.75,56.25,0.0,0.0,0.0
92.985,0.0,23.75,56.25,0.0,0.0,0.0
92.99,0.0,23.75,56.25,0.0,0.0,0.0
92.995,0.0,23.75,56.25,0.0,0.0,0.0
93.0,0.0,23.75,56.25,0.0,0.0,0.0
93.005,0.0,23.75,56.25,0.0,0.0,0.0
93.01,0.0,23.75,56.25,0.0,0.0,0.0
93.015,0.0,23.75,56.25,0.0,0.0,0.0
93.02,0.0,23.75,56.25,0.0,0.0,0.0
93.025,0.0,23.75,56.25,0.0,0.0,0.0
93.03,0.0,23.75,56.25,0.0,0.0,0.0
93.035,0.0,23.75,56.25,0.0,0.0,0.0
93.04,0.0,23.75,56.25,0.0,0.0,0.0
93.045,0.0,23.75,56.25,0.0,0.0,0.0
93.05,0.0,23.75,56.25,0.0,0.0,0.0
93.055,0.0,23.75,56.25,0.0,0.0,0.0
93.06,0.0,23.75,56.25,0.0,0.0,0.0
93.065,0.0,23.75,56.25,0.0,0.0,0.0
93.07,0.0,23.75,56.25,0.0,0.0,0.0
93.075,0.0,23.75,56.25,0.0,0.0,0.0
93.08,0.0,23.75,56.25,0.0,0.0,0.0
93.085,0.0,23.75,56.25,0.0,0.0,0.0
93.09,0.0,23.75,56.25,0.0,0.0,0.0
93.095,0.0,23.75,56.25,0.0,0.0,0.0
93.1,0.0,23.75,56.25,0.0,0.0,0.0
93.105,0.0,23.75,56.25,0.0,0.0,0.0
93.11,0.0,23.75,56.25,0.0,0.0,0.0
93.115,0.0,23.75,56.25,0.0,0.0,0.0
93.12,0.0,23.75,56.25,0.0,0.0,0.0
93.125,0.0,23.75,56.25,0.0,0.0,0.0
93.13,0.0,23.75,56.25,0.0,0.0,0.0
93.135,0.0,23.75,56.25,0.0,0.0,0.0
93.14,0.0,23.75,56.25,0.0,0.0,0.0
93.145,0.0,23.75,56.25,0.0,0.0,0.0
93.15,0.0,23.75,56.25,0.0,0.0,0.0
93.155,0.0,23.75,56.25,0.0,0.0,0.0
93.16,0.0,23.75,56.25,0.0,0.0,0.0
93.165,0.0,23.75,56.25,0.0,0.0,0.0
93.17,0.0,23.75,56.25,0.0,0.0,0.0
93.175,0.0,23.75,56.25,0.0,0.0,0.0
93.18,0.0,23.75,56.25,0.0,0.0,0.0
93.185,0.0,23.75,56.25,0.0,0.0,0.0
93.19,0.0,23.75,56.25,0.0,0.0,0.0
93.195,0.0,23.75,56.25,0.0,0.0,0.0
93.2,0.0,23.75,56.25,0.0,0.0,0.0
93.205,0.0,23.75,56.25,0.0,0.0,0.0
93.21,0.0,23.75,56.25,0.0,0.0,0.0
93.215,0.0,23.75,56.25,0.0,0.0,0.0
93.22,0.0,23.75,56.25,0.0,0.0,0.0
93.225,0.0,23.75,56.25,0.0,0.0,0.0
93.23,0.0,23.75,56.25,0.0,0.0,0.0
93.235,0.0,23.75,56.25,0.0,0.0,0.0
93.24,0.0,23.75,56.25,0.0,0.0,0.0
93.245,0.0,23.75,56.25,0.0,0.0,0.0
93.25,0.0,23.75,56.25,0.0,0.0,0.0
93.255,0.0,23.75,56.25,0.0,0.0,0.0
93.26,0.0,23.75,56.25,0.0,0.0,0.0
93.265,0.0,23.75,56.25,0.0,0.0,0.0
93.27,0.0,23.75,56.25,0.0,0.0,0.0
93.275,0.0,23.75,56.25,0.0,0.0,0.0
93.28,0.0,23.75,56.25,0.0,0.0,0.0
93.285,0.0,23.75,56.25,0.0,0.0,0.0
93.29,0.0,23.75,56.25,0.0,0.0,0.0
93.295,0.0,23.75,56.25,0.0,0.0,0.0
93.3,0.0,23.75,56.25,0.0,0.0,0.0
93.305,0.0,23.75,56.25,0.0,0.0,0.0
93.31,0.0,23.75,56.25,0.0,0.0,0.0
93.315,0.0,23.75,56.25,0.0,0.0,0.0
93.32,0.0,23.75,56.25,0.0,0.0,0.0
93.325,0.0,23.75,56.25,0.0,0.0,0.0
93.33,0.0,23.75,56.25,0.0,0.0,0.0
93.335,0.0,23.75,56.25,0.0,0.0,0.0
93.34,0.0,23.75,56.25,0.0,0.0,0.0
93.345,0.0,23.75,56.25,0.0,0.0,0.0
93.35,0.0,23.75,56.25,0.0,0.0,0.0
93.355,0.0,23.75,56.25,0.0,0.0,0.0
93.36,0.0,23.75,56.25,0.0,0.0,0.0
93.365,0.0,23.75,56.25,0.0,0.0,0.0
93.37,0.0,23.75,56.25,0.0,0.0,0.0
93.375,0.0,23.75,56.25,0.0,0.0,0.0
93.38,0.0,23.75,56.25,0.0,0.0,0.0
93.385,0.0,23.75,56.25,0.0,0.0,0.0
93.39,0.0,23.75,56.25,0.0,0.0,0.0
93.395,0.0,23.75,56.25,0.0,0.0,0.0
93.4,0.0,23.75,56.25,0.0,0.0,0.0
93.405,0.0,23.75,56.25,0.0,0.0,0.0
93.41,0.0,23.75,56.25,0.0,0.0,0.0
93.415,0.0,23.75,56.25,0.0,0.0,0.0
93.42,0.0,23.75,56.25,0.0,0.0,0.0
93.425,0.0,23.75,56.25,0.0,0.0,0.0
93.43,0.0,23.75,56.25,0.0,0.0,0.0
93.435,0.0,23.75,56.25,0.0,0.0,0.0
93.44,0.0,23.75,56.25,0.0,0.0,0.0
93.445,0.0,23.75,56.25,0.0,0.0,0.0
93.45,0.0,23.75,56.25,0.0,0.0,0.0
93.455,0.0,23.75,56.25,0.0,0.0,0.0
93.46,0.0,23.75,56.25,0.0,0.0,0.0
93.465,0.0,23.75,56.25,0.0,0.0,0.0
93.47,0.0,23.75,56.25,0.0,0.0,0.0
93.475,0.0,23.75,56.25,0.0,0.0,0.0
93.48,0.0,23.75,56.25,0.0,0.0,0.0
93.485,0.0,23.75,56.25,0.0,0.0,0.0
93.49,0.0,23.75,56.25,0.0,0.0,0.0
93.495,0.0,23.75,56.25,0.0,0.0,0.0
93.5,0.0,23.75,56.25,0.0,0.0,0.0
93.505,0.0,23.75,56.25,0.0,0.0,0.0
93.51,0.0,23.75,56.25,0.0,0.0,0.0
93.515,0.0,23.75,56.25,0.0,0.0,0.0
93.52,0.0,23.75,56.25,0.0,0.0,0.0
93.525,0.0,23.75,56.25,0.0,0.0,0.0
93.53,0.0,23.75,56.25,0.0,0.0,0.0
93.535,0.0,23.75,56.25,0.0,0.0,0.0
93.54,0.0,23.75,56.25,0.0,0.0,0.0
93.545,0.0,23.75,56.25,0.0,0.0,0.0
93.55,0.0,23.75,56.25,0.0,0.0,0.0
93.555,0.0,23.75,56.25,0.0,0.0,0.0
93.56,0.0,23.75,56.25,0.0,0.0,0.0
93.565,0.0,23.75,56.25,0.0,0.0,0.0
93.57,0.0,23.75,56.25,0.0,0.0,0.0
93.575,0.0,23.75,56.25,0.0,0.0,0.0
93.58,0.0,23.75,56.25,0.0,0.0,0.0
93.585,0.0,23.75,56.25,0.0,0.0,0.0
93.59,0.0,23.75,56.25,0.0,0.0,0.0
93.595,0.0,23.75,56.25,0.0,0.0,0.0
93.6,0.0,23.75,56.25,0.0,0.0,0.0
93.605,0.0,23.75,56.25,0.0,0.0,0.0
93.61,0.0,23.75,56.25,0.0,0.0,0.0
93.615,0.0,23.75,56.25,0.0,0.0,0.0
93.62,0.0,23.75,56.25,0.0,0.0,0.0
93.625,0.0,23.75,56.25,0.0,0.0,0.0
93.63,0.0,23.75,56.25,0.0,0.0,0.0
93.635,0.0,23.75,56.25,0.0,0.0,0.0
93.64,0.0,23.75,56.25,0.0,0.0,0.0
93.645,0.0,23.75,56.25,0.0,0.0,0.0
93.65,0.0,23.75,56.25,0.0,0.0,0.0
93.655,0.0,23.75,56.25,0.0,0.0,0.0
93.66,0.0,23.75,56.25,0.0,0.0,0.0
93.665,0.0,23.75,56.25,0.0,0.0,0.0
93.67,0.0,23.75,56.25,0.0,0.0,0.0
93.675,0.0,23.75,56.25,0.0,0.0,0.0
93.68,0.0,23.75,56.25,0.0,0.0,0.0
93.685,0.0,23.75,56.25,0.0,0.0,0.0
93.69,0.0,23.75,56.25,0.0,0.0,0.0
93.695,0.0,23.75,56.25,0.0,0.0,0.0
93.7,0.0,23.75,56.25,0.0,0.0,0.0
93.705,0.0,23.75,56.25,0.0,0.0,0.0
93.71,0.0,23.75,56.25,0.0,0.0,0.0
93.715,0.0,23.75,56.25,0.0,0.0,0.0
93.72,0.0,23.75,56.25,0.0,0.0,0.0
93.725,0.0,23.75,56.26,0.0,0.0,0.0
93.73,0.0,23.75,56.27,0.0,0.0,0.0
93.735,0.0,23.75,56.28,0.0,0.0,0.0
93.74,0.0,23.75,56.3,0.0,0.0,0.0
93.745,0.0,23.75,56.31,0.0,0.0,0.0
93.75,0.0,23.75,56.32,0.0,0.0,0.0
93.755,0.0,23.75,56.33,0.0,0.0,0.0
93.76,0.0,23.75,56.34,0.0,0.0,0.0
93.765,0.0,23.75,56.35,0.0,0.0,0.0
93.77,0.0,23.75,56.36,0.0,0.0,0.0
93.775,0.0,23.75,56.37,0.0,0.0,0.0
93.78,0.0,23.75,56.39,0.0,0.0,0.0
93.785,0.0,23.75,56.4,0.0,0.0,0.0
93.79,0.0,23.75,56.41,0.0,0.0,0.0
93.795,0.0,23.75,56.42,0.0,0.0,0.0
93.8,0.0,23.75,56.43,0.0,0.0,0.0
93.805,0.0,23.75,56.44,0.0,0.0,0.0
93.81,0.0,23.75,56.45,0.0,0.0,0.0
93.815,0.0,23.75,56.47,0.0,0.0,0.0
93.82,0.0,23.75,56.48,0.0,0.0,0.0
93.825,0.0,23.75,56.49,0.0,0.0,0.0
93.83,0.0,23.75,56.5,0.0,0.0,0.0
93.835,0.0,23.75,56.5,0.0,0.0,0.0
93.84,0.0,23.75,56.5,0.0,0.0,0.0
93.845,0.0,23.75,56.5,0.0,0.0,0.0
93.85,0.0,23.75,56.5,0.0,0.0,0.0
93.855,0.0,23.75,56.5,0.0,0.0,0.0
93.86,0.0,23.75,56.5,0.0,0.0,0.0
93.865,0.0,23.75,56.5,0.0,0.0,0.0
93.87,0.0,23.75,56.5,0.0,0.0,0.0
93.875,0.0,23.75,56.5,0.0,0.0,0.0
93.88,0.0,23.75,56.5,0.0,0.0,0.0
93.885,0.0,23.75,56.5,0.0,0.0,0.0
93.89,0.0,23.75,56.5,0.0,0.0,0.0
93.895,0.0,23.75,56.5,0.0,0.0,0.0
93.9,0.0,23.75,56.5,0.0,0.0,0.0
93.905,0.0,23.75,56.5,0.0,0.0,0.0
93.91,0.0,23.75,56.5,0.0,0.0,0.0
93.915,0.0,23.75,56.5,0.0,0.0,0.0
93.92,0.0,23.75,56.5,0.0,0.0,0.0
93.925,0.0,23.75,56.5,0.0,0.0,0.0
93.93,0.0,23.75,56.5,0.0,0.0,0.0
93.935,0.0,23.75,56.5,0.0,0.0,0.0
93.94,0.0,23.75,56.5,0.0,0.0,0.0
93.945,0.0,23.75,56.49,0.0,0.0,0.0
93.95,0.0,23.75,56.48,0.0,0.0,0.0
93.955,0.0,23.75,56.47,0.0,0.0,0.0
93.96,0.0,23.75,56.45,0.0,0.0,0.0
93.965,0.0,23.75,56.44,0.0,0.0,0.0
93.97,0.0,23.75,56.43,0.0,0.0,0.0
93.975,0.0,23.75,56.42,0.0,0.0,0.0
93.98,0.0,23.75,56.41,0.0,0.0,0.0
93.985,0.0,23.75,56.4,0.0,0.0,0.0
93.99,0.0,23.75,56.39,0.0,0.0,0.0
93.995,0.0,23.75,56.38,0.0,0.0,0.0
94.0,0.0,23.75,56.36,0.0,0.0,0.0
94.005,0.0,23.75,56.35,0.0,0.0,0.0
94.01,0.0,23.75,56.34,0.0,0.0,0.0
94.015,0.0,23.75,56.33,0.0,0.0,0.0
94.02,0.0,23.75,56.32,0.0,0.0,0.0
94.025,0.0,23.75,56.31,0.0,0.0,0.0
94.03,0.0,23.75,56.3,0.0,0.0,0.0
94.035,0.0,23.75,56.28,0.0,0.0,0.0
94.04,0.0,23.75,56.27,0.0,0.0,0.0
94.045,0.0,23.75,56.26,0.0,0.0,0.0
94.05,0.0,23.75,56.25,0.0,0.0,0.0
